record_id,report_date,campaign_id,campaign_name,campaign_objective,campaign_status,channel,platform,ad_format,product_family,product_name,region,country,city,device_type,audience_segment,planned_budget_usd,ad_spend_usd,creative_cost_usd,agency_cost_usd,marketing_tools_cost_usd,impressions,reach,video_views,engagements,clicks,landing_page_sessions,leads,add_to_cart,conversions,new_customers,returning_customers,units_sold,attributed_revenue_usd,email_sent,email_delivered,email_opens,email_clicks,unsubscribes,currency_code,source_system,source_file_name,batch_id,ingestion_timestamp
REC0034650,2026-01-19,CMP0097,Mac Brand Awareness 2025 Wave 97,Brand Awareness,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Pro,North America,United States,Chicago,Connected TV,Unknown,51.2,54.79,2.94,2.48,1.41,23504,18208,0,1693,670,512,19,55,0,0,0,0,0.0,25178,24448,11116,670,65,USD,Email Marketing Platform,email_marketing_platform_20260119.csv,BATCH-EMAI-20260119-03,2026-01-20 04:30:00
REC0018577,2025-05-19,CMP0053,Apple Fitness+ Service Subscription 2025 Wave 53,Service Subscription,Completed,Organic Social,Internal Email Platform,Static Image,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Yokohama,Unknown,Young Professionals,15.0,17.17,1.2,1.93,0.45,12218,10309,0,896,325,229,14,24,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20250519.csv,BATCH-CRME-20250519-01,2025-05-20 02:24:00
REC0001122,2025-06-24,CMP0004,iPad Online Sales 2025 Wave 04,Online Sales,Completed,Organic Social,Internal Email Platform,Short Video,iPad,iPad Air,North America,United States,Seattle,Mobile,Existing Customers,23.81,25.97,2.33,2.46,0.75,14927,11898,7078,915,569,503,12,32,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20250624.csv,BATCH-CRME-20250624-03,2025-06-25 02:42:00
REC0003460,2025-02-06,CMP0010,Apple TV+ Cross-Sell 2024 Wave 10,Cross-Sell,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Europe,Spain,Barcelona,Mobile,Existing Customers,51.97,54.68,3.36,4.24,0.93,3496,3164,0,433,171,155,10,14,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250206.csv,BATCH-APPL-20250206-01,2025-02-07 05:58:00
REC0033023,2025-04-08,CMP0093,Accessories Product Launch 2024 Wave 93,Product Launch,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,United States,Austin,Desktop,Students,382.48,396.35,34.28,26.17,5.4,24827,21732,0,1746,1030,864,40,38,1,0,1,1,58.16,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250408.csv,BATCH-GOOG-20250408-02,2025-04-09 02:41:00
REC0030249,2026-02-28,CMP0085,Apple TV+ Service Subscription 2025 Wave 85,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,Apple TV+,Apple TV+ Subscription,North America,United States,Unknown,Unknown,Students,80.64,70.31,5.24,3.19,2.5,12263,8927,0,853,365,285,10,24,5,0,5,5,49.23,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20260228.csv,BATCH-ECOM-20260228-03,2026-03-01 01:21:00
REC0019684,2024-11-13,CMP0056,Apple Fitness+ Customer Retention 2024 Wave 56,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Osaka,Mobile,High-Value Customers,77.76,72.12,4.96,3.99,2.64,4766,3509,0,123,53,37,2,3,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20241113.csv,BATCH-RETA-20241113-01,2024-11-14 04:01:00
REC0015812,2025-02-28,CMP0045,Apple Music App Engagement 2024 Wave 45,App Engagement,Active,Google Search,Google Ads,Search Ad,Apple Music,Apple Music Family,Asia Pacific,Australia,Unknown,Mobile,Price-Sensitive Customers,87.89,86.46,7.44,8.33,2.46,5978,5371,0,543,251,182,13,20,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250228.csv,BATCH-GOOG-20250228-02,2025-03-01 03:27:00
REC0009528,2025-08-07,CMP0028,Apple Fitness+ Cross-Sell 2025 Wave 28,Cross-Sell,Paused,Email Marketing,Internal Email Platform,Email Newsletter,Apple Fitness+,Apple Fitness+ Subscription,Middle East and Africa,South Africa,Johannesburg,Connected TV,Business Users,15.0,14.89,0.96,1.36,0.52,6449,4945,0,520,246,178,6,8,1,1,0,1,7.86,8366,8124,3605,246,21,USD,Email Marketing Platform,email_marketing_platform_20250807.csv,BATCH-EMAI-20250807-03,2025-08-08 01:01:00
REC0016178,2026-03-13,CMP0046,iPhone Product Launch 2025 Wave 46,Product Launch,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iPhone,iPhone Pro,Europe,Germany,Berlin,Mobile,Creative Professionals,797.53,859.98,63.26,62.32,24.26,42866,26619,0,4903,2423,2133,101,119,1,1,0,1,1197.64,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20260313.csv,BATCH-APPL-20260313-02,2026-03-14 02:53:00
REC0026196,2025-05-20,CMP0074,Apple TV+ Customer Retention 2024 Wave 74,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Asia Pacific,South Korea,Incheon,Mobile,Price-Sensitive Customers,54.24,49.18,3.91,3.92,0.69,2402,1399,0,242,166,134,2,15,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250520.csv,BATCH-APPL-20250520-03,2025-05-21 03:40:00
REC0027344,2024-10-12,CMP0078,AirPods Customer Acquisition 2024 Wave 78,Customer Acquisition,Paused,Influencer Marketing,Affiliate Network,Short Video,AirPods,AirPods Pro,North America,United States,Austin,Tablet,Price-Sensitive Customers,175.55,201.29,10.44,20.68,6.72,15601,13159,7245,509,246,174,7,11,1,1,0,1,224.9,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241012.csv,BATCH-AFFI-20241012-02,2024-10-13 04:51:00
REC0015986,2025-09-02,CMP0046,iPhone Product Launch 2025 Wave 46,Product Launch,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iPhone,iPhone Pro,Europe,Germany,Berlin,Mobile,Creative Professionals,938.79,1209.21,53.12,68.08,23.33,51804,36200,0,8088,3204,2850,196,255,1,1,0,1,1123.16,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250902.csv,BATCH-APPL-20250902-02,2025-09-03 04:45:00
REC0034239,2026-02-21,CMP0096,Apple Fitness+ Service Subscription 2025 Wave 96,Service Subscription,Completed,Instagram,Meta Ads Manager,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Australia,Brisbane,Mobile,High-Value Customers,97.97,87.63,3.15,4.65,1.98,10465,9045,3740,381,183,152,8,15,1,0,1,1,8.72,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260221.csv,BATCH-META-20260221-03,2026-02-22 02:22:00
REC0006727,2025-09-11,CMP0019,AppleCare+ Upsell 2024 Wave 19,Upsell,Completed,YouTube,YouTube Ads,Long Video,AppleCare+,AppleCare+ Protection,Asia Pacific,South Korea,Busan,Desktop,High-Value Customers,132.81,134.24,11.21,7.38,2.82,11291,7391,4837,521,225,175,6,17,1,1,0,1,153.99,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250911.csv,BATCH-GOOG-20250911-01,2025-09-12 02:42:00
REC0032940,2025-01-15,CMP0093,Accessories Product Launch 2024 Wave 93,Product Launch,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,United States,Austin,Connected TV,Students,332.05,333.96,15.43,33.62,9.18,20411,14594,0,1659,1200,1007,67,43,3,3,0,5,106.58,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250115.csv,BATCH-GOOG-20250115-03,2025-01-16 01:44:00
REC0008579,2025-11-30,CMP0025,iPhone Customer Acquisition 2025 Wave 25,Customer Acquisition,Completed,Google Search,Google Ads,Search Ad,iPhone,iPhone Standard,Asia Pacific,South Korea,Seoul,Mobile,Premium Customers,278.7,1510.8,120.61,121.8,25.64,14332,10272,0,1228,876,711,44,70,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251130.csv,BATCH-GOOG-20251130-02,2025-12-01 04:59:00
REC0035329,2025-01-22,CMP0100,Apple Music Service Subscription 2024 Wave 100,Service Subscription,Completed,Google Display,Google Ads,Display Banner,Apple Music,Apple Music Family,Asia Pacific,Australia,Sydney,Mobile,Service Subscribers,98.68,96.31,5.03,4.81,2.55,16881,10990,0,464,191,162,8,9,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250122.csv,BATCH-GOOG-20250122-01,2025-01-23 02:54:00
REC0011765,2025-02-16,CMP0034,Apple Arcade Cross-Sell 2024 Wave 34,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Middle East and Africa,Saudi Arabia,Riyadh,Desktop,Existing Customers,24.53,26.25,1.7,2.52,0.93,3962,3435,0,168,118,84,3,4,1,1,0,1,6.81,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250216.csv,BATCH-AFFI-20250216-02,2025-02-17 05:52:00
REC0022245,2024-10-27,CMP0064,Apple Music Cross-Sell 2024 Wave 64,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple Music,Apple Music Individual,Asia Pacific,South Korea,Seoul,Mobile,Young Professionals,21.6,23.21,1.49,1.43,0.7,3540,3181,0,236,107,86,6,5,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241027.csv,BATCH-AFFI-20241027-03,2024-10-28 04:46:00
REC0008012,2025-08-19,CMP0023,iPhone Brand Awareness 2024 Wave 23,Brand Awareness,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,iPhone,iPhone Standard,North America,United States,Chicago,Mobile,Existing Customers,135.61,137.77,12.2,15.4,2.33,8506,5346,0,157,90,67,4,3,1,1,0,1,839.57,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250819.csv,BATCH-ECOM-20250819-02,2025-08-20 01:34:00
REC0014345,2026-02-07,CMP0041,Apple Arcade Online Sales 2025 Wave 41,Online Sales,Planned,Facebook,Meta Ads Manager,Static Image,Apple Arcade,Apple Arcade Subscription,Europe,Spain,Madrid,Desktop,Existing Customers,116.8,127.05,8.75,6.54,4.7,14768,10041,0,403,259,216,14,22,1,0,1,1,6.75,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260207.csv,BATCH-META-20260207-02,2026-02-08 03:49:00
REC0000906,2025-08-19,CMP0003,iPad Brand Awareness 2025 Wave 03,Brand Awareness,Completed,Influencer Marketing,Affiliate Network,Short Video,iPad,iPad Air,Europe,Spain,Valencia,Mobile,Existing Customers,235.88,255.61,22.35,27.27,5.38,19079,13347,13223,832,415,348,13,39,3,3,0,3,1807.6,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250819.csv,BATCH-AFFI-20250819-03,2025-08-20 04:37:00
REC0010202,2025-06-20,CMP0030,Mac Customer Acquisition 2025 Wave 30,Customer Acquisition,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,Mac,iMac,Europe,United Kingdom,Manchester,Connected TV,Business Users,110.92,119.43,9.52,6.54,4.19,4525,3908,0,103,45,32,1,2,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250620.csv,BATCH-ECOM-20250620-02,2025-06-21 02:02:00
REC0019482,2025-05-10,CMP0055,Apple Music Customer Retention 2024 Wave 55,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Music,Apple Music Individual,North America,Canada,Vancouver,Mobile,Students,60.01,64.92,4.85,5.87,1.0,4217,3127,0,,88,78,4,2,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20250510.csv,BATCH-RETA-20250510-03,2025-05-11 01:03:00
REC0014361,2026-02-23,CMP0041,Apple Arcade Online Sales 2025 Wave 41,Online Sales,Planned,Facebook,Meta Ads Manager,Static Image,Apple Arcade,Apple Arcade Subscription,Europe,Spain,Madrid,Mobile,Existing Customers,109.95,121.93,6.13,11.35,3.36,13976,9529,0,334,237,203,8,11,1,0,1,1,48.82,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260223.csv,BATCH-META-20260223-03,2026-02-24 02:35:00
REC0013675,2024-10-22,CMP0040,iCloud+ Service Subscription 2024 Wave 40,Service Subscription,Active,TikTok,TikTok Ads,Short Video,iCloud+,iCloud+ 2TB,North America,Canada,Montreal,Mobile,Students,94.36,106.48,6.95,7.6,1.87,18649,12100,,1017,385,317,6,20,1,1,0,1,9.38,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20241022.csv,BATCH-ECOM-20241022-01,2024-10-23 03:13:00
REC0016804,2025-08-25,CMP0048,iPad Online Sales 2025 Wave 48,Online Sales,Completed,Google Search,Google Ads,Search Ad,iPad,iPad,Europe,Germany,Berlin,Tablet,Price-Sensitive Customers,243.63,232.96,9.71,19.23,7.14,11433,8984,0,1003,540,379,9,38,1,1,0,1,442.89,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250825.csv,BATCH-GOOG-20250825-01,2025-08-26 01:14:00
REC0010902,2024-08-18,CMP0032,AppleCare+ Service Subscription 2024 Wave 32,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,AppleCare+,AppleCare+ Protection,Europe,Germany,Berlin,Mobile,Business Users,148.77,167.29,13.8,7.59,4.09,25048,17017,0,1321,487,363,10,22,1,1,0,1,141.55,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20240818.csv,BATCH-ECOM-20240818-03,2024-08-19 04:26:00
REC0004414,2026-03-15,CMP0012,iPhone Customer Acquisition 2025 Wave 12,Customer Acquisition,Active,X,Affiliate Network,Static Image,iPhone,iPhone Standard,Asia Pacific,Japan,Tokyo,Desktop,Premium Customers,96.22,85.89,3.32,6.09,3.12,13657,12298,0,436,173,153,11,11,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20260315.csv,BATCH-AFFI-20260315-01,2026-03-16 01:55:00
REC0018185,2025-10-08,CMP0052,iPad Website Traffic 2025 Wave 52,Website Traffic,Completed,LinkedIn,LinkedIn Campaign Manager,Carousel,iPad,iPad Pro,Europe,Spain,Madrid,Mobile,New Technology Buyers,182.6,190.26,10.44,16.59,3.36,8241,7356,0,210,94,76,5,6,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20251008.csv,BATCH-ECOM-20251008-02,2025-10-09 03:26:00
REC0026502,2025-03-10,CMP0075,Mac Product Launch 2024 Wave 75,Product Launch,Completed,TikTok,TikTok Ads,Short Video,Mac,MacBook Pro,Asia Pacific,India,Chennai,Unknown,High-Value Customers,509.93,524.14,23.28,28.94,6.37,82973,66563,57990,3543,1708,1223,66,69,1,1,0,1,1497.11,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250310.csv,BATCH-ECOM-20250310-03,2025-03-11 04:28:00
REC0011525,2025-05-30,CMP0033,Apple Arcade Online Sales 2024 Wave 33,Online Sales,Completed,Google Search,Google Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,Europe,United Kingdom,Manchester,Mobile,New Technology Buyers,88.93,80.29,5.78,3.69,2.95,4920,3396,0,767,300,252,6,13,2,0,2,2,13.59,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250530.csv,BATCH-GOOG-20250530-02,2025-05-31 01:27:00
REC0028538,2025-09-08,CMP0081,Accessories Customer Acquisition 2025 Wave 81,Customer Acquisition,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,Canada,Toronto,Mobile,Creative Professionals,223.93,226.23,14.03,12.16,8.55,13488,11002,0,1550,677,607,26,33,2,2,0,4,216.74,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250908.csv,BATCH-GOOG-20250908-02,2025-09-09 02:29:00
REC0024684,2025-12-02,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Desktop,Young Professionals,247.21,240.82,19.5,22.14,5.11,94152,80425,0,11230,4437,3396,125,179,1,1,0,1,1030.31,108841,104308,51243,4437,296,USD,Email Marketing Platform,email_marketing_platform_20251202.csv,BATCH-EMAI-20251202-03,2025-12-03 04:45:00
REC0007998,2025-08-05,CMP0023,iPhone Brand Awareness 2024 Wave 23,Brand Awareness,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,iPhone,iPhone Standard,North America,United States,Chicago,Mobile,Existing Customers,121.16,205.57,8.43,18.0,6.72,8137,6909,0,116,92,74,4,4,2,2,0,2,1652.29,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250805.csv,BATCH-ECOM-20250805-03,2025-08-06 02:34:00
REC0003323,2024-09-22,CMP0010,Apple TV+ Cross-Sell 2024 Wave 10,Cross-Sell,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Europe,Spain,Barcelona,Mobile,Existing Customers,72.68,64.6,4.84,3.08,1.6,3224,2575,0,580,212,187,5,9,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20240922.csv,BATCH-APPL-20240922-02,2024-09-23 01:29:00
REC0016422,2025-12-07,CMP0047,Apple Watch Product Launch 2025 Wave 47,Product Launch,Completed,Instagram,Meta Ads Manager,Short Video,Apple Watch,Apple Watch,North America,United States,Chicago,Mobile,Premium Customers,718.91,759.43,51.04,50.69,20.92,87500,64473,26947,2908,1738,1458,102,159,3,1,2,3,1133.22,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20251207.csv,BATCH-META-20251207-03,2025-12-08 03:21:00
REC0031155,2025-04-14,CMP0088,AppleCare+ Cross-Sell 2024 Wave 88,Cross-Sell,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,AppleCare+,AppleCare+ Protection,Latin America,Mexico,Mexico City,Mobile,Service Subscribers,44.31,156.51,8.01,17.82,3.3,6899,6204,0,211,105,75,5,4,2,2,0,2,258.33,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250414.csv,BATCH-ECOM-20250414-03,2025-04-15 03:18:00
REC0023012,2024-08-17,CMP0066,Apple Music Service Subscription 2024 Wave 66,Service Subscription,Completed,YouTube,YouTube Ads,Short Video,Apple Music,Apple Music Family,Europe,Spain,Valencia,Desktop,Creative Professionals,139.88,131.01,5.84,11.0,4.56,13156,9996,6240,373,170,124,7,12,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20240817.csv,BATCH-GOOG-20240817-02,2024-08-18 02:01:00
REC0004224,2025-09-06,CMP0012,iPhone Customer Acquisition 2025 Wave 12,Customer Acquisition,Active,X,Affiliate Network,Static Image,iPhone,iPhone Standard,Asia Pacific,Japan,Tokyo,Desktop,Premium Customers,144.08,158.03,13.17,15.99,2.56,22888,13369,0,888,369,325,9,21,1,1,0,1,842.68,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250906.csv,BATCH-AFFI-20250906-03,2025-09-07 04:02:00
REC0031750,2024-10-27,CMP0090,Apple Fitness+ Cross-Sell 2024 Wave 90,Cross-Sell,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,India,Chennai,Mobile,Price-Sensitive Customers,49.86,53.54,2.07,4.16,1.76,4639,2717,2777,258,137,107,4,8,2,1,1,2,15.57,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241027.csv,BATCH-AFFI-20241027-01,2024-10-28 05:39:00
REC0030283,2025-07-11,CMP0086,iPhone Product Launch 2025 Wave 86,Product Launch,Planned,TikTok,TikTok Ads,Sponsored Post,iPhone,iPhone Standard,Europe,Spain,Barcelona,Mobile,Students,325.28,300.26,15.92,22.92,6.18,60450,42033,0,1510,920,744,35,75,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250711.csv,BATCH-ECOM-20250711-01,2025-07-12 05:19:00
REC0027250,2025-12-28,CMP0077,Accessories Customer Acquisition 2025 Wave 77,Customer Acquisition,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Charging Accessories,Europe,United Kingdom,London,Mobile,Price-Sensitive Customers,218.23,222.46,13.83,21.07,6.78,31339,21499,0,752,516,394,11,29,5,2,3,6,273.84,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20251228.csv,BATCH-META-20251228-01,2025-12-29 05:36:00
REC0028737,2026-03-26,CMP0081,Accessories Customer Acquisition 2025 Wave 81,Customer Acquisition,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,Canada,Toronto,Mobile,Creative Professionals,158.24,155.2,11.22,14.17,3.98,8807,5550,0,579,331,293,23,17,4,3,1,6,229.41,0,0,0,0,0,USD,Google Ads API,google_ads_api_20260326.csv,BATCH-GOOG-20260326-03,2026-03-27 01:07:00
REC0010736,2025-02-04,CMP0031,AirPods Product Launch 2024 Wave 31,Product Launch,Paused,Influencer Marketing,Affiliate Network,Sponsored Post,AirPods,AirPods Pro,Asia Pacific,India,Hyderabad,Mobile,Business Users,332.84,357.17,27.45,28.1,10.11,34768,31019,0,923,426,341,9,23,1,1,0,1,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250204.csv,BATCH-AFFI-20250204-02,2025-02-05 03:37:00
REC0005423,2025-07-29,CMP0015,Apple Arcade Service Subscription 2024 Wave 15,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Asia Pacific,India,Hyderabad,Desktop,Students,74.06,78.5,6.62,5.09,1.44,11468,9178,0,230,165,143,5,11,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250729.csv,BATCH-ECOM-20250729-02,2025-07-30 05:51:00
REC0013824,2025-03-20,CMP0040,iCloud+ Service Subscription 2024 Wave 40,Service Subscription,Active,TikTok,TikTok Ads,Short Video,iCloud+,iCloud+ 2TB,North America,Canada,Montreal,Mobile,Students,61.89,64.47,2.77,5.31,1.24,10510,7812,6935,271,147,112,7,9,1,1,0,1,9.51,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250320.csv,BATCH-ECOM-20250320-03,2025-03-21 04:35:00
REC0011148,2025-04-21,CMP0032,AppleCare+ Service Subscription 2024 Wave 32,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,AppleCare+,AppleCare+ Protection,Europe,Germany,Berlin,Mobile,Business Users,97.82,89.2,5.31,4.06,1.36,11234,8280,0,,265,188,5,14,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250421.csv,BATCH-ECOM-20250421-03,2025-04-22 05:06:00
REC0020605,2025-08-25,CMP0058,AppleCare+ App Engagement 2024 Wave 58,App Engagement,Completed,Google Search,Google Ads,Search Ad,AppleCare+,AppleCare+ Protection,North America,United States,Los Angeles,Mobile,Business Users,145.21,143.81,11.91,11.63,2.06,6517,4546,0,650,241,205,14,20,4,3,1,4,579.82,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250825.csv,BATCH-GOOG-20250825-01,2025-08-26 04:28:00
REC0012267,2025-08-17,CMP0036,Apple Watch Website Traffic 2025 Wave 36,Website Traffic,Cancelled,Google Display,Google Ads,Static Image,Apple Watch,Apple Watch,Europe,Germany,Hamburg,Tablet,Premium Customers,194.33,190.4,16.4,13.7,4.46,31005,18564,0,631,253,227,7,21,1,1,0,1,399.27,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250817.csv,BATCH-GOOG-20250817-03,2025-08-18 05:53:00
REC0010889,2024-08-05,CMP0032,AppleCare+ Service Subscription 2024 Wave 32,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,AppleCare+,AppleCare+ Protection,Europe,Germany,Berlin,Mobile,Business Users,107.83,104.51,4.65,9.6,2.55,19265,17002,0,740,408,334,14,31,1,1,0,1,152.99,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20240805.csv,BATCH-ECOM-20240805-02,2024-08-06 03:28:00
REC0004585,2025-05-01,CMP0013,Apple Watch Website Traffic 2024 Wave 13,Website Traffic,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,Apple Watch,Apple Watch,North America,United States,New York,Desktop,Existing Customers,102.22,106.62,5.57,5.44,2.19,5101,4069,0,87,43,31,1,2,1,1,0,1,383.59,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250501.csv,BATCH-ECOM-20250501-01,2025-05-02 01:25:00
REC0015725,2024-12-03,CMP0045,Apple Music App Engagement 2024 Wave 45,App Engagement,Active,Google Search,Google Ads,Search Ad,Apple Music,Apple Music Family,Asia Pacific,Australia,Melbourne,Mobile,Price-Sensitive Customers,116.58,100.09,3.56,8.23,2.48,6768,4577,0,431,338,251,13,11,2,1,1,2,33.11,0,0,0,0,0,USD,Google Ads API,google_ads_api_20241203.csv,BATCH-GOOG-20241203-02,2024-12-04 02:53:00
